"","X","Longitude","Latitude","event_date","sport","Opponent","home","win","crime_type","Crime Category"
"648",17175,-78.481047,38.015648,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"649",17176,-78.48045,38.026588,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"650",17177,-78.500296,38.034988,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"651",17178,-78.498455,38.017072,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"652",17179,-78.490814,38.031848,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"653",17180,-78.498689,38.038053,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"654",17181,-78.49996,38.033951,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Robbery/Conversion","Theft"
"655",17474,-78.488296,38.07309,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"656",17475,-78.465579,38.019716,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"657",17476,-78.514855,38.015367,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Assist Agency - Backup/Assist","Non-criminal report"
"658",17477,-78.482695,38.030748,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Fraud-credit card","Fraud"
"659",17478,-78.496684,38.032645,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"660",17479,-78.496684,38.032645,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Missing Person-juvenile","Non-criminal report"
"661",17480,-78.481582,38.029591,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Missing Person-juvenile","Non-criminal report"
"662",17481,-78.508006,38.028293,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"663",17482,-78.495152,38.041161,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Larceny - All Other","Theft"
"664",17483,-78.493464,38.058905,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Accident - w/out Injuries","Vehicle Accident"
"665",17484,-78.498689,38.038053,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"666",17485,-78.498911,37.930997,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"667",17486,-78.494229,38.033911,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"668",17487,-78.491051,38.02629,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"669",17488,-78.482007,38.029193,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"670",17489,-78.498725,38.040906,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"671",17490,-78.503485,38.029299,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"672",17491,-78.503485,38.029299,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"673",17492,-78.503485,38.029299,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"674",17493,-78.480822,38.018646,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"675",17494,-78.500296,38.034988,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Towed Vehicle","Other"
"676",17495,-78.499392,38.036158,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Burglary","Theft"
"677",17496,-78.494558,38.020689,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Larceny - All Other","Theft"
"678",17497,-78.50267,38.031716,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"679",17498,-78.489636,38.037013,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Larceny - From Motor Vehicle","Theft"
"680",17499,-78.482828,38.030184,"2016-10-29","Football","  Louisville",FALSE,FALSE,"Trespass","Disorderly Conduct"
"681",17617,-78.497323,38.035783,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Shots Fired/Illegal Hunting","Disorderly Conduct"
"682",17618,-78.48045,38.026588,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"683",17619,-78.49774,38.025502,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"684",17620,-78.499043,38.052715,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"685",17621,-78.489968,38.034792,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assist Citizen - Welfare Check","Non-criminal report"
"686",17622,-78.456341,38.021466,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Larceny - From Motor Vehicle","Theft"
"687",17623,-78.465583,38.027733,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Robbery/Conversion","Theft"
"688",17624,-78.483757,38.046001,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"689",17625,-78.49725,38.028984,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Towed Vehicle","Other"
"690",17626,-78.508749,38.026284,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"691",17627,-78.498725,38.040906,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Larceny - All Other","Theft"
"692",17628,-78.494399,38.024646,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Accident - w/out Injuries","Vehicle Accident"
"693",17629,-78.48045,38.026588,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"694",17630,-78.494993,38.035696,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Larceny - All Other","Theft"
"695",17631,-78.496417,38.042215,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"696",17632,-78.492224,38.060855,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Larceny - All Other","Theft"
"697",17633,-78.480822,38.018646,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Towed Vehicle","Other"
"698",17634,-78.514989,38.024348,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"699",17635,-78.500873,38.03573,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"700",17636,-78.479283,38.031669,"2016-10-22","Football","  North Carolina",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"701",17771,-78.508221,38.030234,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"702",17772,-78.489636,38.037013,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"703",17773,-78.484883,38.031294,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"704",17774,-78.471408,38.018623,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"705",17775,-78.477549,38.030267,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Trespass","Disorderly Conduct"
"706",17776,-78.418753,38.166754,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"707",17777,-78.462739,38.03264,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"708",17778,-78.495376,38.024675,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Runaway","Other"
"709",17779,-78.48003,38.029931,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Fraud-credit card","Fraud"
"710",17780,-78.490249,38.036425,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Assault Intimidation","Threat and/or Assault"
"711",17781,-78.494399,38.024646,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Sex Offense - Forcible Rape","Sex Offense"
"712",17782,-78.46803,38.020878,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"713",17783,-78.488002,38.030475,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"714",17784,-78.494844,38.059171,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"715",17785,-78.483051,38.026837,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Larceny - Of Veh Parts/Access","Theft"
"716",17786,-78.485534,38.030167,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Larceny - From Motor Vehicle","Theft"
"717",17787,-78.489618,38.029435,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"718",17788,-78.478432,38.029691,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"719",17789,-78.481004,38.032133,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"720",17790,-78.466963,38.01939,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"721",17791,-78.477549,38.030267,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"722",17792,-78.482095,38.017166,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"723",17793,-78.491726,38.062002,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"724",17794,-78.5002,38.051498,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"725",17795,-78.473958,38.022736,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"726",17796,-78.475188,38.027853,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"727",17797,-78.500296,38.034988,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Towed Vehicle","Other"
"728",17798,-78.482987,38.031221,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Burglary","Theft"
"729",17799,-78.498909,38.034794,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Larceny - From Motor Vehicle","Theft"
"730",17800,-78.498999,38.042793,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"731",17801,-78.495668,38.025451,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"732",17802,-78.464641,38.034305,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Lost/FoundProperty","Non-criminal report"
"733",17803,-78.50005,38.014495,"2016-10-15","Football","Pittsburgh",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"734",18183,-78.515131,38.040765,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"735",18184,-78.512386,38.027375,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"736",18185,-78.488496,38.030966,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"737",18186,-78.470246,38.042084,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"738",18187,-78.486605,38.027111,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"739",18188,-78.479272,38.029803,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"740",18189,-78.479272,38.029803,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"741",18190,-78.478076,38.022563,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"742",18191,-78.498522,38.036216,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"743",18192,-78.488911,38.029104,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"744",18193,-78.478519,38.014779,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"745",18194,-78.484921,38.018683,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"746",18195,-78.491991,38.034702,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"747",18196,-78.474402,38.03031,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"748",18197,-78.472368,38.033038,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"749",18198,-78.482695,38.030748,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"750",18199,-78.479734,38.034447,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"751",18200,-78.500296,38.034988,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"752",18201,-78.481565,38.030363,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"753",18202,-78.504687,38.024317,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"754",18203,-78.5002,38.051498,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"755",18204,-78.494399,38.024646,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"756",18205,-78.494229,38.033911,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"757",18206,-78.48683,38.038906,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"758",18207,-78.490328,38.060222,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"759",18208,-78.487527,38.028647,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Towed Vehicle","Other"
"760",18209,-78.476646,38.029972,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"761",18210,-78.482749,38.07312,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"762",18211,-78.476461,38.024915,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Forgery/Counterfeiting","Fraud"
"763",18212,-78.471574,38.023408,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"764",18213,-78.491586,38.039186,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"765",18214,-78.479731,38.032619,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"766",18215,-78.502172,38.025763,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Larceny - All Other","Theft"
"767",18216,-78.470748,38.031399,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"768",18217,-78.467535,38.018617,"2016-09-24","Football","Central Michigan",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"769",18575,-78.514956,38.024869,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Motor Vehicle Theft","Theft"
"770",18576,-78.477549,38.030267,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Misc - Non-Criminal Call","Non-criminal report"
"771",18577,-78.507945,38.01976,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Misc - Non-Criminal Call","Non-criminal report"
"772",18578,-78.5015,38.055196,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"773",18579,-78.4627,38.035319,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"774",18580,-78.5002,38.051498,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Disorderly Conduct","Disorderly Conduct"
"775",18581,-78.491156,38.030203,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"776",18582,-78.514802,38.023277,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"777",18583,-78.475935,38.031485,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"778",18584,-78.493464,38.058905,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"779",18585,-78.485496,38.038169,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"780",18586,-78.488112,38.065629,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"781",18587,-78.48642,38.052849,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"782",18588,-78.48225,38.065057,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Towed Vehicle","Other"
"783",18589,-78.482227,38.030064,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"784",18590,-78.476976,38.031487,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Animal Complaint","Animal-related"
"785",18591,-78.499034,38.039085,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Trespass","Disorderly Conduct"
"786",18592,-78.499392,38.036158,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"787",18593,-78.495935,38.033001,"2016-09-03","Football","  (FCS) Richmond",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"788",23531,-78.459064,38.041405,"2015-11-21","Football","Duke",FALSE,TRUE,"Runaway","Other"
"789",23532,-78.502883,38.026099,"2015-11-21","Football","Duke",FALSE,TRUE,"Runaway","Other"
"790",23533,-78.481962,38.020631,"2015-11-21","Football","Duke",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"791",23534,-78.506608,38.049485,"2015-11-21","Football","Duke",FALSE,TRUE,"Larceny - All Other","Theft"
"792",23535,-78.495052,38.035521,"2015-11-21","Football","Duke",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"793",23536,-78.494399,38.024646,"2015-11-21","Football","Duke",FALSE,TRUE,"Assault Intimidation","Threat and/or Assault"
"794",23537,-78.477549,38.030267,"2015-11-21","Football","Duke",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"795",23538,-78.48135,38.033474,"2015-11-21","Football","Duke",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"796",23539,-78.478096,38.030436,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"797",23540,-78.481145,38.031382,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"798",23541,-78.483542,38.036864,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"799",23542,-78.490328,38.060222,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"800",23543,-78.461998,38.02402,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"801",23544,-78.471426,38.031491,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"802",23545,-78.48489,38.032839,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"803",23546,-78.514475,38.02842,"2015-11-21","Football","Duke",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"804",23547,-78.498259,38.041144,"2015-11-21","Football","Duke",FALSE,TRUE,"Larceny - All Other","Theft"
"805",23548,-78.473591,38.014226,"2015-11-21","Football","Duke",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"806",23549,-78.492224,38.060855,"2015-11-21","Football","Duke",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"807",23550,-78.482596,38.049534,"2015-11-21","Football","Duke",FALSE,TRUE,"Larceny - Purse Snatching","Theft"
"808",23551,-78.51346,38.026596,"2015-11-21","Football","Duke",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"809",23552,-78.496805,38.036718,"2015-11-21","Football","Duke",FALSE,TRUE,"Robbery/Conversion","Theft"
"810",23553,-78.490814,38.031848,"2015-11-21","Football","Duke",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"811",23554,-78.484016,38.025895,"2015-11-21","Football","Duke",FALSE,TRUE,"Burglary","Theft"
"812",23555,-78.480554,38.02935,"2015-11-21","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"813",23929,-78.481893,38.031608,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"814",23930,-78.494399,38.024646,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Runaway","Other"
"815",23931,-78.489636,38.037013,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Runaway","Other"
"816",23932,-78.490328,38.060222,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Runaway","Other"
"817",23933,-78.476678,38.028514,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Runaway","Other"
"818",23934,-78.496805,38.036718,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"819",23935,-78.426068,38.053357,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"820",23936,-78.477549,38.030267,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"821",23937,-78.486011,38.034938,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Larceny - All Other","Theft"
"822",23938,-78.490241,38.033559,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"823",23939,-78.465853,38.035108,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"824",23940,-78.500652,38.038978,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"825",23941,-78.469152,38.019047,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"826",23942,-78.514161,38.020243,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"827",23943,-78.515097,38.025813,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"828",23944,-78.50248,38.050253,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"829",23945,-78.485534,38.030167,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"830",23946,-78.478271,38.040728,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"831",23947,-78.480554,38.02935,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"832",23948,-78.462147,38.046235,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"833",23949,-78.502401,38.036242,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"834",23950,-78.485453,38.033577,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"835",23951,-78.50148,38.035846,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"836",23952,-78.50005,38.014495,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Fraud-false pretense","Fraud"
"837",23953,-78.481893,38.031608,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Weapons Violations","Other"
"838",23954,-78.481145,38.031382,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"839",23955,-78.477549,38.030267,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"840",23956,-78.491336,38.057743,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"841",23957,-78.481145,38.031382,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Accident - w/out Injuries","Vehicle Accident"
"842",23958,-78.477549,38.030267,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"843",23959,-78.499349,38.041436,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Sex Offense - Forcible Rape","Sex Offense"
"844",23960,-78.481848,38.030482,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"845",23961,-78.500062,38.034497,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"846",23962,-78.49996,38.033951,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Driving Under the Influence","Substance Abuse"
"847",23963,-78.479375,38.028639,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Disorderly Conduct","Disorderly Conduct"
"848",23964,-78.5002,38.051498,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Driving Under the Influence","Substance Abuse"
"849",23965,-78.491336,38.057743,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"850",23966,-78.484304,38.041483,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"851",23967,-78.485534,38.030167,"2015-10-31","Football","Georgia Tech",FALSE,TRUE,"Missing Person-adult","Non-criminal report"
"852",24193,-78.457354,38.035852,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"853",24194,-78.476047,38.025401,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"854",24195,-78.46495,38.030016,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"855",24196,-78.47218,38.02816,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"856",24197,-78.462966,38.025804,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"857",24198,-78.501861,38.041817,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Assault Aggravated","Threat and/or Assault"
"858",24199,-78.464352,38.020288,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"859",24200,-78.499281,38.020818,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"860",24201,-78.484705,38.031968,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"861",24202,-78.484883,38.031294,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Larceny - All Other","Theft"
"862",24203,-78.477549,38.030267,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Accident - w/out Injuries","Vehicle Accident"
"863",24204,-78.484883,38.031294,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Burglary","Theft"
"864",24205,-78.50005,38.014495,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"865",24206,-78.493051,38.016886,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"866",24207,-78.5002,38.051498,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"867",24208,-78.477549,38.030267,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"868",24209,-78.477549,38.030267,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
"869",24210,-78.466487,38.043043,"2015-10-17","Football","Syracuse",FALSE,TRUE,"Towed Vehicle","Other"
