RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
1256,4,2021-07-09T00:00:00.000Z,CHERRY AVE ,20803,Unsexed - 1 Year         ,2010,1400
1257,4,2011-07-29T00:00:00.000Z,CHERRY AVE ,20804,Unsexed - 1 Year         ,2010,1400
1258,4,2020-04-11T00:00:00.000Z,CHERRY AVE ,20805,Unsexed - 1 Year         ,2010,1400
1259,4,2010-09-29T00:00:00.000Z,PARK ST ,20806,Unsexed - 1 Year         ,2010,1100
1260,4,2010-09-14T00:00:00.000Z,PARK ST ,20807,Unsexed - 1 Year         ,2010,1100
1261,4,2013-06-28T00:00:00.000Z,PARK ST ,20808,Unsexed - 1 Year         ,2010,1100
1262,4,2013-01-22T00:00:00.000Z,HARRIS RD ,20809,Unsexed - 1 Year         ,2010,100
1263,10,2015-08-13T00:00:00.000Z,GREENBRIER DR ,20810,Sexed - 1 Year           ,2010,2300
1264,4,2015-08-13T00:00:00.000Z,GREENBRIER DR ,20811,Unsexed - 1 Year         ,2010,2300
1265,4,2014-09-22T00:00:00.000Z,RIVERSIDE AVE ,20812,Unsexed - 1 Year         ,2010,300
1266,4,2014-09-22T00:00:00.000Z,RIVERSIDE AVE ,20813,Unsexed - 1 Year         ,2010,300
1267,4,2019-08-03T00:00:00.000Z,LOCUST AVE ,20814,Unsexed - 1 Year         ,2010,900
1268,4,2017-03-01T00:00:00.000Z,RUGBY AVE ,20815,Unsexed - 1 Year         ,2010,1400
1269,4,2013-04-06T00:00:00.000Z,E MARKET ST ,20816,Unsexed - 1 Year         ,2010,400
1270,4,2022-08-01T00:00:00.000Z,E MARKET ST ,20817,Unsexed - 1 Year         ,2010,400
1271,4,2013-05-14T00:00:00.000Z,5TH ST SW ,20818,Unsexed - 1 Year         ,2010,200
1272,4,2012-10-23T00:00:00.000Z,SUNSET RD ,20819,Unsexed - 1 Year         ,2010,2400
1273,4,2011-01-02T00:00:00.000Z,MASON LN ,20820,Unsexed - 1 Year         ,2010,1700
1274,4,2012-02-05T00:00:00.000Z,MASON LN ,20821,Unsexed - 1 Year         ,2010,1700
1275,4,2019-07-18T00:00:00.000Z,PARK ST ,20822,Unsexed - 1 Year         ,2010,500
1276,4,2011-04-19T00:00:00.000Z,2ND ST NE ,20823,Unsexed - 1 Year         ,2010,900
1277,4,2015-08-27T00:00:00.000Z,TARLETON DR ,20824,Unsexed - 1 Year         ,2010,2100
1278,4,2013-03-22T00:00:00.000Z,MCINTIRE RD ,20825,Unsexed - 1 Year         ,2010,500
1279,10,2019-12-16T00:00:00.000Z,BELLEVIEW AVE ,20826,Sexed - 1 Year           ,2010,1200
1280,4,2019-04-08T00:00:00.000Z,UNASSIGNED ,20827,Unsexed - 1 Year         ,2010,0
1281,4,2011-10-01T00:00:00.000Z,HINTON AVE ,20828,Unsexed - 1 Year         ,2010,600
1282,1,2013-01-18T00:00:00.000Z,JEFFERSON PARK AVE ,20829,Replacement              ,2010,1700
1283,4,2012-09-25T00:00:00.000Z,EARLY ST ,20830,Unsexed - 1 Year         ,2010,1500
1284,4,2012-08-06T00:00:00.000Z,PRESTON AVE ,20831,Unsexed - 1 Year         ,2010,1100
1285,4,2012-08-13T00:00:00.000Z,E WATER ST ,20832,Unsexed - 1 Year         ,2010,100
1286,4,2016-07-23T00:00:00.000Z,GREENWICH CT ,20833,Unsexed - 1 Year         ,2010,100
1287,4,2020-07-19T00:00:00.000Z,CARLTON AVE ,20834,Unsexed - 1 Year         ,2010,1400
1288,10,2013-12-10T00:00:00.000Z,PROSPECT AVE ,20835,Sexed - 1 Year           ,2010,700
1289,4,2013-09-10T00:00:00.000Z,WALKER SQ ,20836,Unsexed - 1 Year         ,2010,700
1290,4,2013-02-01T00:00:00.000Z,BLUE RIDGE RD ,20837,Unsexed - 1 Year         ,2010,1900
1291,4,2021-07-11T00:00:00.000Z,BLUE RIDGE RD ,20838,Unsexed - 1 Year         ,2010,1900
1292,4,2013-01-09T00:00:00.000Z,MONTROSE AVE ,20839,Unsexed - 1 Year         ,2010,700
1293,10,2012-11-06T00:00:00.000Z,ANDERSON ST ,20840,Sexed - 1 Year           ,2010,700
1294,4,2017-05-15T00:00:00.000Z,BELMONT AVE ,20841,Unsexed - 1 Year         ,2010,600
1295,4,2014-04-27T00:00:00.000Z,RUTLEDGE AVE ,20842,Unsexed - 1 Year         ,2010,1500
1296,4,2015-07-06T00:00:00.000Z,MEADOWBROOK RD ,20843,Unsexed - 1 Year         ,2010,2000
1297,4,2015-07-06T00:00:00.000Z,MEADOWBROOK RD ,20844,Unsexed - 1 Year         ,2010,2000
1298,4,2015-06-26T00:00:00.000Z,RAINIER RD ,20845,Unsexed - 1 Year         ,2010,700
1299,10,2021-03-29T00:00:00.000Z,LONG ST ,20846,Sexed - 1 Year           ,2010,1200
1300,4,2011-11-07T00:00:00.000Z,CABELL AVE ,20847,Unsexed - 1 Year         ,2010,1600
1301,4,2013-03-20T00:00:00.000Z,CABELL AVE ,20848,Unsexed - 1 Year         ,2010,800
1302,4,2011-10-15T00:00:00.000Z,CABELL AVE ,20849,Unsexed - 1 Year         ,2010,800
1303,4,2011-05-16T00:00:00.000Z,HIGHLAND AVE ,20850,Unsexed - 1 Year         ,2010,2300
1304,4,2012-09-03T00:00:00.000Z,LOCUST AVE ,20851,Unsexed - 1 Year         ,2010,1000
1305,4,2011-03-18T00:00:00.000Z,DRUID AVE ,20852,Unsexed - 1 Year         ,2010,800
1306,4,2012-11-17T00:00:00.000Z,SHERIDAN AVE ,20853,Unsexed - 1 Year         ,2010,1000
1307,4,2013-02-19T00:00:00.000Z,VILLAGE RD ,20854,Unsexed - 1 Year         ,2010,800
1308,4,2020-12-13T00:00:00.000Z,E MARKET ST ,20855,Unsexed - 1 Year         ,2010,1900
1309,4,2017-07-30T00:00:00.000Z,E MARKET ST ,20856,Unsexed - 1 Year         ,2010,1900
1310,4,2021-10-07T00:00:00.000Z,HARRIS RD ,20857,Unsexed - 1 Year         ,2010,600
1311,4,2022-07-07T00:00:00.000Z,PARK ST ,20858,Unsexed - 1 Year         ,2010,700
1312,10,2015-12-15T00:00:00.000Z,ELLIOTT AVE ,20859,Sexed - 1 Year           ,2010,900
1313,4,2019-02-25T00:00:00.000Z,KENWOOD LN ,20860,Unsexed - 1 Year         ,2010,1700
1314,4,2016-06-28T00:00:00.000Z,OLD LYNCHBURG RD ,20861,Unsexed - 1 Year         ,2010,200
1315,4,2013-11-19T00:00:00.000Z,YORKTOWN DR ,20862,Unsexed - 1 Year         ,2010,1700
1316,4,2017-11-24T00:00:00.000Z,YORKTOWN DR ,20863,Unsexed - 1 Year         ,2010,1700
1317,4,2010-11-28T00:00:00.000Z,ST CLAIR AVE ,20864,Unsexed - 1 Year         ,2010,1000
1318,4,2015-12-10T00:00:00.000Z,MONTICELLO AVE ,20865,Unsexed - 1 Year         ,2010,700
1319,10,2014-05-21T00:00:00.000Z,AZALEA DR ,20866,Sexed - 1 Year           ,2010,200
1320,4,2018-11-06T00:00:00.000Z,AZALEA DR ,20867,Unsexed - 1 Year         ,2010,200
1321,10,2020-06-14T00:00:00.000Z,SHAMROCK RD ,20868,Sexed - 1 Year           ,2010,700
1322,4,2012-09-15T00:00:00.000Z,WERTLAND ST ,20869,Unsexed - 1 Year         ,2010,1300
1323,4,2022-05-20T00:00:00.000Z,MOSELEY DR ,20870,Unsexed - 1 Year         ,2010,400
1324,4,2021-02-11T00:00:00.000Z,MONTE VISTA AVE ,20871,Unsexed - 1 Year         ,2010,200
1325,4,2021-02-11T00:00:00.000Z,MONTE VISTA AVE ,20872,Unsexed - 1 Year         ,2010,200
1326,4,2014-02-23T00:00:00.000Z,UNASSIGNED ,20873,Unsexed - 1 Year         ,2010,0
1327,4,2011-11-19T00:00:00.000Z,ARLINGTON BLVD ,20874,Unsexed - 1 Year         ,2010,2100
1328,4,2016-02-08T00:00:00.000Z,250 BYPASS ,20875,Unsexed - 1 Year         ,2010,600
1329,4,2019-05-03T00:00:00.000Z,ROSSER LN ,20876,Unsexed - 1 Year         ,2010,900
1330,12,2015-06-13T00:00:00.000Z,BAYLOR LN ,20877,Unsexed - 3 Year         ,2012,100
1331,4,2015-06-13T00:00:00.000Z,BAYLOR LN ,20877,Unsexed - 1 Year         ,2010,100
1332,4,2016-06-10T00:00:00.000Z,LANKFORD AVE ,20878,Unsexed - 1 Year         ,2010,100
1333,10,2010-11-12T00:00:00.000Z,JEFFERSON PARK AVE ,20880,Sexed - 1 Year           ,2010,2700
1334,4,2015-07-06T00:00:00.000Z,WAYSIDE PL ,20881,Unsexed - 1 Year         ,2010,1800
1335,4,2015-10-15T00:00:00.000Z,YORKTOWN DR ,20882,Unsexed - 1 Year         ,2010,1600
1336,4,2020-03-31T00:00:00.000Z,BAILEY RD ,20883,Unsexed - 1 Year         ,2010,600
1337,4,2022-07-29T00:00:00.000Z,FOXBROOK LN ,20884,Unsexed - 1 Year         ,2010,1400
1338,4,2021-05-03T00:00:00.000Z,PARK ST ,20885,Unsexed - 1 Year         ,2010,1000
1339,4,2014-03-14T00:00:00.000Z,6TH ST SW ,20886,Unsexed - 1 Year         ,2010,300
1340,4,2018-06-29T00:00:00.000Z,6TH ST SW ,20887,Unsexed - 1 Year         ,2010,300
1341,4,2010-09-29T00:00:00.000Z,WALKER SQ ,20888,Unsexed - 1 Year         ,2010,700
1342,4,2013-06-08T00:00:00.000Z,BELMONT AVE ,20889,Unsexed - 1 Year         ,2010,800
1343,4,2019-03-07T00:00:00.000Z,DRUID AVE ,20890,Unsexed - 1 Year         ,2010,800
1344,4,2011-09-23T00:00:00.000Z,MAPLE ST ,20891,Unsexed - 1 Year         ,2010,700
1345,4,2012-11-30T00:00:00.000Z,BOLLINGWOOD RD ,20892,Unsexed - 1 Year         ,2010,100
1346,4,2010-01-29T00:00:00.000Z,HILTON DR ,20893,Unsexed - 1 Year         ,2010,100
1347,4,2016-07-05T00:00:00.000Z,SHALE PL ,20894,Unsexed - 1 Year         ,2010,100
1348,4,2020-08-31T00:00:00.000Z,GOODMAN ST ,20895,Unsexed - 1 Year         ,2010,100
1349,4,2012-08-28T00:00:00.000Z,LOCUST AVE ,20896,Unsexed - 1 Year         ,2010,900
1350,4,2015-08-24T00:00:00.000Z,LOCUST AVE ,20897,Unsexed - 1 Year         ,2010,900
1351,10,2010-05-16T00:00:00.000Z,MEADE AVE ,20898,Sexed - 1 Year           ,2010,500
1352,10,2010-05-16T00:00:00.000Z,MEADE AVE ,20899,Sexed - 1 Year           ,2010,500
1353,4,2014-04-18T00:00:00.000Z,DENICE LN ,20900,Unsexed - 1 Year         ,2010,100
1354,4,2019-08-03T00:00:00.000Z,HINTON AVE ,20901,Unsexed - 1 Year         ,2010,600
1355,4,2016-12-27T00:00:00.000Z,UNIVERSITY CIR ,20903,Unsexed - 1 Year         ,2010,0
1356,4,2014-05-02T00:00:00.000Z,BLENHEIM AVE ,20904,Unsexed - 1 Year         ,2010,700
1357,4,2022-02-24T00:00:00.000Z,WARREN LN ,20905,Unsexed - 1 Year         ,2010,100
1358,4,2015-04-04T00:00:00.000Z,STONEHENGE AVE ,20906,Unsexed - 1 Year         ,2010,800
1359,4,2022-07-30T00:00:00.000Z,LOCUST AVE ,20907,Unsexed - 1 Year         ,2010,1000
1360,4,2012-10-26T00:00:00.000Z,SEMINOLE TRL ,20909,Unsexed - 1 Year         ,2010,900
1361,4,2013-10-19T00:00:00.000Z,HILTON DR ,20910,Unsexed - 1 Year         ,2010,100
1362,4,2012-12-22T00:00:00.000Z,HILTON DR ,20911,Unsexed - 1 Year         ,2010,100
1363,10,2014-03-10T00:00:00.000Z,FOREST HILLS AVE ,20912,Sexed - 1 Year           ,2010,1000
1364,10,2014-03-10T00:00:00.000Z,FOREST HILLS AVE ,20913,Sexed - 1 Year           ,2010,1000
1365,10,2014-03-10T00:00:00.000Z,FOREST HILLS AVE ,20914,Sexed - 1 Year           ,2010,1000
1366,4,2013-02-11T00:00:00.000Z,E MARKET ST ,20916,Unsexed - 1 Year         ,2010,1300
1367,4,2014-08-12T00:00:00.000Z,GARDEN ST ,20917,Unsexed - 1 Year         ,2010,1600
1368,4,2017-10-29T00:00:00.000Z,MARSHALL ST ,20918,Unsexed - 1 Year         ,2010,900
1369,4,2014-06-20T00:00:00.000Z,MARSHALL ST ,20919,Unsexed - 1 Year         ,2010,900
1370,4,2014-09-21T00:00:00.000Z,ELIZABETH AVE ,20920,Unsexed - 1 Year         ,2010,600
1371,4,2014-09-13T00:00:00.000Z,ELIZABETH AVE ,20921,Unsexed - 1 Year         ,2010,600
1372,4,2014-09-21T00:00:00.000Z,ELIZABETH AVE ,20922,Unsexed - 1 Year         ,2010,600
1373,4,2012-05-22T00:00:00.000Z,ELIZABETH AVE ,20923,Unsexed - 1 Year         ,2010,600
1374,4,2014-02-04T00:00:00.000Z,E MARKET ST ,20924,Unsexed - 1 Year         ,2010,1700
1375,10,2015-01-26T00:00:00.000Z,MONTROSE AVE ,20925,Sexed - 1 Year           ,2010,800
1376,4,2018-02-09T00:00:00.000Z,ROCK CREEK RD ,20926,Unsexed - 1 Year         ,2010,900
1377,4,2020-09-25T00:00:00.000Z,SHELBY DR ,20927,Unsexed - 1 Year         ,2010,2300
1378,4,2013-07-11T00:00:00.000Z,VALLEY RD EXT ,20928,Unsexed - 1 Year         ,2010,400
1379,4,2013-11-17T00:00:00.000Z,UNASSIGNED ,20929,Unsexed - 1 Year         ,2010,0
1380,4,2021-01-30T00:00:00.000Z,BELMONT AVE ,20930,Unsexed - 1 Year         ,2010,900
1381,4,2015-04-06T00:00:00.000Z,BELMONT AVE ,20931,Unsexed - 1 Year         ,2010,900
1382,4,2014-05-03T00:00:00.000Z,DRUID AVE ,20932,Unsexed - 1 Year         ,2010,600
1383,10,2012-09-23T00:00:00.000Z,DICE ST ,20933,Sexed - 1 Year           ,2010,600
1384,4,2010-11-01T00:00:00.000Z,RIVES ST ,20934,Unsexed - 1 Year         ,2010,900
1385,10,2018-09-15T00:00:00.000Z,VALLEY RD EXT ,20935,Sexed - 1 Year           ,2010,300
1386,4,2019-08-04T00:00:00.000Z,BURNET ST ,20936,Unsexed - 1 Year         ,2010,100
1387,4,2012-09-11T00:00:00.000Z,GREENBRIER TER ,20937,Unsexed - 1 Year         ,2010,100
1388,4,2014-02-15T00:00:00.000Z,SHERIDAN AVE ,20938,Unsexed - 1 Year         ,2010,1000
1389,4,2018-07-06T00:00:00.000Z,SHERIDAN AVE ,20939,Unsexed - 1 Year         ,2010,1000
1390,4,2015-08-24T00:00:00.000Z,KING ST ,20940,Unsexed - 1 Year         ,2010,900
1391,4,2013-07-23T00:00:00.000Z,CHESAPEAKE ST ,20941,Unsexed - 1 Year         ,2010,1300
1392,4,2010-01-26T00:00:00.000Z,HINTON AVE ,20942,Unsexed - 1 Year         ,2010,800
1393,4,2014-01-07T00:00:00.000Z,BURGESS LN ,20943,Unsexed - 1 Year         ,2010,1400
1394,10,2013-04-03T00:00:00.000Z,ELLIOTT AVE ,20944,Sexed - 1 Year           ,2010,700
1395,4,2013-01-19T00:00:00.000Z,CEDAR HILL RD ,20945,Unsexed - 1 Year         ,2010,1700
1396,4,2021-01-25T00:00:00.000Z,BANBURY ST ,20946,Unsexed - 1 Year         ,2010,2200
1397,4,2012-10-15T00:00:00.000Z,THOMSON RD ,20947,Unsexed - 1 Year         ,2010,1900
1398,4,2014-02-21T00:00:00.000Z,E MARKET ST ,20948,Unsexed - 1 Year         ,2010,1600
1399,4,2012-02-22T00:00:00.000Z,E MARKET ST ,20949,Unsexed - 1 Year         ,2010,1600
1400,4,2018-06-19T00:00:00.000Z,JEFFERSON PARK AVE ,20950,Unsexed - 1 Year         ,2010,2700
1401,4,2021-06-21T00:00:00.000Z,JEFFERSON PARK AVE ,20951,Unsexed - 1 Year         ,2010,2700
1402,4,2015-06-19T00:00:00.000Z,STONEHENGE AVE ,20952,Unsexed - 1 Year         ,2010,900
1403,4,2012-03-14T00:00:00.000Z,DAVID TER ,20953,Unsexed - 1 Year         ,2010,100
1404,10,2017-02-26T00:00:00.000Z,CARLTON RD ,20954,Sexed - 1 Year           ,2010,300
1405,4,2010-10-09T00:00:00.000Z,LOCUST AVE ,20955,Unsexed - 1 Year         ,2010,900
1406,4,2012-02-19T00:00:00.000Z,RAINIER RD ,20956,Unsexed - 1 Year         ,2010,800
1407,4,2010-10-12T00:00:00.000Z,ROSA TER ,20957,Unsexed - 1 Year         ,2010,1500
1408,4,2013-10-20T00:00:00.000Z,VALLEY RD EXT ,20958,Unsexed - 1 Year         ,2010,400
1409,4,2021-06-12T00:00:00.000Z,CLEVELAND AVE ,20959,Unsexed - 1 Year         ,2010,300
1410,4,2016-06-24T00:00:00.000Z,STRIBLING AVE ,20960,Unsexed - 1 Year         ,2010,100
1411,10,2014-04-06T00:00:00.000Z,10TH ST NW ,20961,Sexed - 1 Year           ,2010,300
1412,4,2010-08-13T00:00:00.000Z,9TH ST NE ,20962,Unsexed - 1 Year         ,2010,600
1413,4,2017-01-02T00:00:00.000Z,WINSTON RD ,20963,Unsexed - 1 Year         ,2010,1800
1414,4,2010-05-30T00:00:00.000Z,WINSTON RD ,20964,Unsexed - 1 Year         ,2010,1800
1415,4,2015-07-27T00:00:00.000Z,PARK PLZ ,20965,Unsexed - 1 Year         ,2010,500
1416,10,2013-02-10T00:00:00.000Z,RUGBY AVE ,20966,Sexed - 1 Year           ,2010,1400
1417,4,2021-08-28T00:00:00.000Z,BIRDWOOD CT ,20967,Unsexed - 1 Year         ,2010,100
1418,4,2015-09-26T00:00:00.000Z,BIRDWOOD CT ,20968,Unsexed - 1 Year         ,2010,100
1419,4,2015-10-20T00:00:00.000Z,JEFFERSON PARK AVE ,20969,Unsexed - 1 Year         ,2010,2300
1420,4,2019-11-28T00:00:00.000Z,LEIGH PL ,20970,Unsexed - 1 Year         ,2010,100
1421,10,2016-02-14T00:00:00.000Z,MONTROSE AVE ,20971,Sexed - 1 Year           ,2010,800
1422,10,2015-08-18T00:00:00.000Z,PRESTON AVE ,20972,Sexed - 1 Year           ,2010,1000
1423,4,2013-11-20T00:00:00.000Z,MEADE AVE ,20973,Unsexed - 1 Year         ,2010,500
1424,4,2013-11-20T00:00:00.000Z,MEADE AVE ,20974,Unsexed - 1 Year         ,2010,500
1425,4,2018-09-25T00:00:00.000Z,HILTON DR ,20975,Unsexed - 1 Year         ,2010,100
1426,4,2011-07-10T00:00:00.000Z,HILTON DR ,20976,Unsexed - 1 Year         ,2010,100
1427,4,2013-06-11T00:00:00.000Z,HILTON DR ,20977,Unsexed - 1 Year         ,2010,100
1428,4,2013-06-04T00:00:00.000Z,HILTON DR ,20978,Unsexed - 1 Year         ,2010,100
1429,10,2015-08-13T00:00:00.000Z,CYNTHIANNA AVE ,20979,Sexed - 1 Year           ,2010,800
1430,10,2018-03-11T00:00:00.000Z,ROCK CREEK RD ,20980,Sexed - 1 Year           ,2010,900
1431,4,2016-08-09T00:00:00.000Z,MASON LN ,20981,Unsexed - 1 Year         ,2010,1600
1432,4,2016-08-09T00:00:00.000Z,MASON LN ,20982,Unsexed - 1 Year         ,2010,1600
1433,4,2012-05-01T00:00:00.000Z,BLINCOE LN ,20983,Unsexed - 1 Year         ,2010,100
1434,4,2013-12-17T00:00:00.000Z,HOLMES AVE ,20984,Unsexed - 1 Year         ,2010,1000
1435,4,2010-09-30T00:00:00.000Z,BRANDON AVE ,20985,Unsexed - 1 Year         ,2010,600
1436,4,2016-10-25T00:00:00.000Z,UNIVERSITY CIR ,20986,Unsexed - 1 Year         ,2010,1800
1437,4,2011-07-31T00:00:00.000Z,STADIUM RD ,20987,Unsexed - 1 Year         ,2010,2000
1438,4,2010-06-19T00:00:00.000Z,MADISON AVE ,20988,Unsexed - 1 Year         ,2010,700
1439,4,2018-07-26T00:00:00.000Z,MONTE VISTA AVE ,20989,Unsexed - 1 Year         ,2010,300
1440,4,2015-02-22T00:00:00.000Z,MONTE VISTA AVE ,20990,Unsexed - 1 Year         ,2010,300
1441,4,2022-05-04T00:00:00.000Z,RIVES ST ,20991,Unsexed - 1 Year         ,2010,900
1442,4,2012-12-15T00:00:00.000Z,ST ANNES RD ,20992,Unsexed - 1 Year         ,2010,1600
1443,4,2017-08-28T00:00:00.000Z,FOREST HILLS AVE ,20994,Unsexed - 1 Year         ,2010,100
1444,4,2015-12-14T00:00:00.000Z,CASTALIA ST ,20995,Unsexed - 1 Year         ,2010,700
1445,4,2010-10-31T00:00:00.000Z,GREENWICH CT ,20996,Unsexed - 1 Year         ,2010,100
1446,4,2014-09-23T00:00:00.000Z,HINTON AVE ,20997,Unsexed - 1 Year         ,2010,700
1447,4,2017-05-01T00:00:00.000Z,HINTON AVE ,20998,Unsexed - 1 Year         ,2010,700
1448,4,2013-01-31T00:00:00.000Z,HINTON AVE ,20999,Unsexed - 1 Year         ,2010,700
1449,4,2020-06-30T00:00:00.000Z,CAMERON LN ,21000,Unsexed - 1 Year         ,2010,100
1450,12,2018-01-22T00:00:00.000Z,BELMONT AVE ,21012,Unsexed - 3 Year         ,2012,800
1451,10,2015-04-23T00:00:00.000Z,RIVERBLUFF CIR ,21013,Sexed - 1 Year           ,2012,100
1452,12,2016-04-09T00:00:00.000Z,WOODLAND DR ,21014,Unsexed - 3 Year         ,2012,2500
1453,12,2022-05-21T00:00:00.000Z,ORANGEDALE AVE ,21015,Unsexed - 3 Year         ,2012,800
1454,12,2019-03-10T00:00:00.000Z,GROVE RD ,21016,Unsexed - 3 Year         ,2012,1400
1455,12,2020-04-26T00:00:00.000Z,GROVE RD ,21017,Unsexed - 3 Year         ,2012,1400
1456,12,2016-12-28T00:00:00.000Z,CHESTNUT ST ,21018,Unsexed - 3 Year         ,2012,300
1457,30,2022-01-08T00:00:00.000Z,CAROLINE AVE ,21019,Sexed - 3 Year           ,2012,500
1458,12,2011-08-12T00:00:00.000Z,ROBERTSON AVE ,21020,Unsexed - 3 Year         ,2012,300
1459,12,2016-05-18T00:00:00.000Z,ROBERTSON AVE ,21021,Unsexed - 3 Year         ,2012,300
1460,12,2013-11-23T00:00:00.000Z,LYONS CT ,21022,Unsexed - 3 Year         ,2012,600
1461,12,2018-12-11T00:00:00.000Z,VINE ST ,21023,Unsexed - 3 Year         ,2012,1400
1462,30,2016-03-25T00:00:00.000Z,HAMPTON ST ,21024,Sexed - 3 Year           ,2012,1400
1463,12,2013-02-22T00:00:00.000Z,FIELD RD ,21025,Unsexed - 3 Year         ,2012,1800
1464,12,2014-06-01T00:00:00.000Z,HANOVER ST ,21026,Unsexed - 3 Year         ,2012,500
1465,12,2015-07-10T00:00:00.000Z,ROUGEMONT AVE ,21027,Unsexed - 3 Year         ,2012,900
1466,12,2023-01-10T00:00:00.000Z,MONTICELLO AVE ,21028,Unsexed - 3 Year         ,2012,600
1467,10,2010-03-06T00:00:00.000Z,12TH ST NW ,21029,Sexed - 1 Year           ,2010,700
1468,12,2017-10-08T00:00:00.000Z,BROAD AVE ,21030,Unsexed - 3 Year         ,2012,1500
1469,12,2014-08-08T00:00:00.000Z,KNOLL ST ,21031,Unsexed - 3 Year         ,2012,1300
1470,12,2016-03-29T00:00:00.000Z,MCELROY DR ,21032,Unsexed - 3 Year         ,2012,2700
1471,12,2015-05-10T00:00:00.000Z,MCELROY DR ,21033,Unsexed - 3 Year         ,2012,2700
1472,12,2021-10-05T00:00:00.000Z,BOLLINGWOOD RD ,21034,Unsexed - 3 Year         ,2012,100
1473,12,2012-11-20T00:00:00.000Z,OXFORD RD ,21035,Unsexed - 3 Year         ,2012,1400
1474,12,2021-05-26T00:00:00.000Z,12TH ST NE ,21036,Unsexed - 3 Year         ,2012,300
1475,12,2020-12-27T00:00:00.000Z,13TH ST NE ,21037,Unsexed - 3 Year         ,2012,400
1476,12,2012-11-16T00:00:00.000Z,E MARKET ST ,21038,Unsexed - 3 Year         ,2012,1300
1477,12,2012-02-23T00:00:00.000Z,RAYON ST ,21039,Unsexed - 3 Year         ,2012,1000
1478,12,2012-12-27T00:00:00.000Z,UNASSIGNED ,21040,Unsexed - 3 Year         ,2012,0
1479,12,2019-03-16T00:00:00.000Z,AZALEA DR ,21041,Unsexed - 3 Year         ,2012,100
1480,12,2012-11-28T00:00:00.000Z,SWANSON DR ,21042,Unsexed - 3 Year         ,2012,1900
1481,12,2020-07-14T00:00:00.000Z,KING ST ,21043,Unsexed - 3 Year         ,2012,1200
1482,12,2015-05-24T00:00:00.000Z,1ST ST N ,21044,Unsexed - 3 Year         ,2012,400
1483,12,2015-10-13T00:00:00.000Z,RUGBY AVE ,21045,Unsexed - 3 Year         ,2012,1500
1484,12,2021-06-18T00:00:00.000Z,E JEFFERSON ST ,21046,Unsexed - 3 Year         ,2012,200
1485,12,2011-04-04T00:00:00.000Z,DOUGLAS AVE ,21047,Unsexed - 3 Year         ,2012,200
1486,12,2015-06-08T00:00:00.000Z,LINDEN AVE ,21048,Unsexed - 3 Year         ,2012,1000
1487,12,2012-01-09T00:00:00.000Z,BLENHEIM AVE ,21049,Unsexed - 3 Year         ,2012,1100
1488,12,2012-11-10T00:00:00.000Z,HARDWOOD AVE ,21050,Unsexed - 3 Year         ,2012,1600
1489,12,2012-11-10T00:00:00.000Z,HARDWOOD AVE ,21051,Unsexed - 3 Year         ,2012,1600
1490,12,2014-05-16T00:00:00.000Z,UNASSIGNED ,21052,Unsexed - 3 Year         ,2012,0
1491,12,2015-11-06T00:00:00.000Z,RAINIER RD ,21053,Unsexed - 3 Year         ,2012,700
1492,12,2016-07-09T00:00:00.000Z,SHAMROCK RD ,21055,Unsexed - 3 Year         ,2012,100
1493,12,2016-01-10T00:00:00.000Z,HOLMES AVE ,21056,Unsexed - 3 Year         ,2012,1200
1494,12,2014-08-25T00:00:00.000Z,GORDON AVE ,21057,Unsexed - 3 Year         ,2012,1600
1495,12,2018-01-27T00:00:00.000Z,DRUID AVE ,21058,Unsexed - 3 Year         ,2012,900
1496,12,2015-03-24T00:00:00.000Z,LINDA CT ,21059,Unsexed - 3 Year         ,2012,100
1497,12,2018-09-14T00:00:00.000Z,MOBILE LN ,21060,Unsexed - 3 Year         ,2012,300
1498,12,2019-10-01T00:00:00.000Z,MOBILE LN ,21061,Unsexed - 3 Year         ,2012,300
1499,12,2015-08-03T00:00:00.000Z,MADISON AVE ,21062,Unsexed - 3 Year         ,2012,700
1500,12,2013-01-04T00:00:00.000Z,PLYMOUTH RD ,21063,Unsexed - 3 Year         ,2012,1400
1501,12,2013-03-09T00:00:00.000Z,WESTVIEW RD ,21064,Unsexed - 3 Year         ,2012,1800
1502,12,2014-02-24T00:00:00.000Z,WESTVIEW RD ,21065,Unsexed - 3 Year         ,2012,1800
1503,12,2013-01-15T00:00:00.000Z,WESTVIEW RD ,21066,Unsexed - 3 Year         ,2012,1800
1504,30,2018-01-22T00:00:00.000Z,WESTVIEW RD ,21067,Sexed - 3 Year           ,2012,1800
1505,12,2011-10-16T00:00:00.000Z,MCINTIRE RD ,21068,Unsexed - 3 Year         ,2012,600
1506,12,2019-06-03T00:00:00.000Z,ROCKLAND AVE ,21070,Unsexed - 3 Year         ,2012,800
1507,12,2021-09-17T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,21071,Unsexed - 3 Year         ,2012,1800
1508,12,2015-06-08T00:00:00.000Z,JEFFERSON PARK CIR ,21072,Unsexed - 3 Year         ,2012,2600
1509,12,2015-05-01T00:00:00.000Z,RIO RD E ,21073,Unsexed - 3 Year         ,2012,400
1510,12,2012-02-06T00:00:00.000Z,CHESAPEAKE ST ,21075,Unsexed - 3 Year         ,2012,1700
1511,30,2016-08-27T00:00:00.000Z,12TH ST NE ,21076,Sexed - 3 Year           ,2012,200
