"","Longitude","Latitude","event_date","sport","Opponent","home","win","crime_type"
"18590","-78.476976","38.031487","2016-09-03","Football","  (FCS) Richmond","FALSE","FALSE","Animal Complaint"
"18591","-78.499034","38.039085","2016-09-03","Football","  (FCS) Richmond","FALSE","FALSE","Trespass"
"18592","-78.499392","38.036158","2016-09-03","Football","  (FCS) Richmond","FALSE","FALSE","Assault Simple"
"18593","-78.495935","38.033001","2016-09-03","Football","  (FCS) Richmond","FALSE","FALSE","Assault Simple"
"23531","-78.459064","38.041405","2015-11-21","Football","Duke","FALSE","TRUE","Runaway"
"23532","-78.502883","38.026099","2015-11-21","Football","Duke","FALSE","TRUE","Runaway"
"23533","-78.481962","38.020631","2015-11-21","Football","Duke","FALSE","TRUE","Missing Person-juvenile"
"23534","-78.506608","38.049485","2015-11-21","Football","Duke","FALSE","TRUE","Larceny - All Other"
"23535","-78.495052","38.035521","2015-11-21","Football","Duke","FALSE","TRUE","Lost/FoundProperty"
"23536","-78.494399","38.024646","2015-11-21","Football","Duke","FALSE","TRUE","Assault Intimidation"
"23537","-78.477549","38.030267","2015-11-21","Football","Duke","FALSE","TRUE","Larceny - From Motor Vehicle"
"23538","-78.48135","38.033474","2015-11-21","Football","Duke","FALSE","TRUE","Suspicious Activity"
"23539","-78.478096","38.030436","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23540","-78.481145","38.031382","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23541","-78.483542","38.036864","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23542","-78.490328","38.060222","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23543","-78.461998","38.02402","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23544","-78.471426","38.031491","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23545","-78.48489","38.032839","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23546","-78.514475","38.02842","2015-11-21","Football","Duke","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"23547","-78.498259","38.041144","2015-11-21","Football","Duke","FALSE","TRUE","Larceny - All Other"
"23548","-78.473591","38.014226","2015-11-21","Football","Duke","FALSE","TRUE","Assault Simple"
"23549","-78.492224","38.060855","2015-11-21","Football","Duke","FALSE","TRUE","Hit and Run"
"23550","-78.482596","38.049534","2015-11-21","Football","Duke","FALSE","TRUE","Larceny - Purse Snatching"
"23551","-78.51346","38.026596","2015-11-21","Football","Duke","FALSE","TRUE","Assault Simple"
"23552","-78.496805","38.036718","2015-11-21","Football","Duke","FALSE","TRUE","Robbery/Conversion"
"23553","-78.490814","38.031848","2015-11-21","Football","Duke","FALSE","TRUE","Assault Simple"
"23554","-78.484016","38.025895","2015-11-21","Football","Duke","FALSE","TRUE","Burglary"
"23555","-78.480554","38.02935","2015-11-21","Football","Duke","FALSE","TRUE","Towed Vehicle"
"23929","-78.481893","38.031608","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Found/Recovered Property"
"23930","-78.494399","38.024646","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Runaway"
"23931","-78.489636","38.037013","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Runaway"
"23932","-78.490328","38.060222","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Runaway"
"23933","-78.476678","38.028514","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Runaway"
"23934","-78.496805","38.036718","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Missing Person-juvenile"
"23935","-78.426068","38.053357","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Lost/FoundProperty"
"23936","-78.477549","38.030267","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23937","-78.486011","38.034938","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Larceny - All Other"
"23938","-78.490241","38.033559","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Assault Simple"
"23939","-78.465853","38.035108","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23940","-78.500652","38.038978","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Larceny - Shoplifitng"
"23941","-78.469152","38.019047","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Hit and Run"
"23942","-78.514161","38.020243","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23943","-78.515097","38.025813","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Vandalism"
"23944","-78.50248","38.050253","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Hit and Run"
"23945","-78.485534","38.030167","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23946","-78.478271","38.040728","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Larceny - From Motor Vehicle"
"23947","-78.480554","38.02935","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23948","-78.462147","38.046235","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23949","-78.502401","38.036242","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23950","-78.485453","38.033577","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23951","-78.50148","38.035846","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23952","-78.50005","38.014495","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Fraud-false pretense"
"23953","-78.481893","38.031608","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Weapons Violations"
"23954","-78.481145","38.031382","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"23955","-78.477549","38.030267","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Found/Recovered Property"
"23956","-78.491336","38.057743","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Vandalism"
"23957","-78.481145","38.031382","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Accident - w/out Injuries"
"23958","-78.477549","38.030267","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Hit and Run"
"23959","-78.499349","38.041436","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Sex Offense - Forcible Rape"
"23960","-78.481848","38.030482","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"23961","-78.500062","38.034497","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23962","-78.49996","38.033951","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Driving Under the Influence"
"23963","-78.479375","38.028639","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Disorderly Conduct"
"23964","-78.5002","38.051498","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Driving Under the Influence"
"23965","-78.491336","38.057743","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Larceny - From Motor Vehicle"
"23966","-78.484304","38.041483","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Towed Vehicle"
"23967","-78.485534","38.030167","2015-10-31","Football","Georgia Tech","FALSE","TRUE","Missing Person-adult"
"24193","-78.457354","38.035852","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24194","-78.476047","38.025401","2015-10-17","Football","Syracuse","FALSE","TRUE","Missing Person-juvenile"
"24195","-78.46495","38.030016","2015-10-17","Football","Syracuse","FALSE","TRUE","Missing Person-juvenile"
"24196","-78.47218","38.02816","2015-10-17","Football","Syracuse","FALSE","TRUE","Missing Person-juvenile"
"24197","-78.462966","38.025804","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24198","-78.501861","38.041817","2015-10-17","Football","Syracuse","FALSE","TRUE","Assault Aggravated"
"24199","-78.464352","38.020288","2015-10-17","Football","Syracuse","FALSE","TRUE","Vandalism"
"24200","-78.499281","38.020818","2015-10-17","Football","Syracuse","FALSE","TRUE","Assault Simple"
"24201","-78.484705","38.031968","2015-10-17","Football","Syracuse","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"24202","-78.484883","38.031294","2015-10-17","Football","Syracuse","FALSE","TRUE","Larceny - All Other"
"24203","-78.477549","38.030267","2015-10-17","Football","Syracuse","FALSE","TRUE","Accident - w/out Injuries"
"24204","-78.484883","38.031294","2015-10-17","Football","Syracuse","FALSE","TRUE","Burglary"
"24205","-78.50005","38.014495","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24206","-78.493051","38.016886","2015-10-17","Football","Syracuse","FALSE","TRUE","Lost/FoundProperty"
"24207","-78.5002","38.051498","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24208","-78.477549","38.030267","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24209","-78.477549","38.030267","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24210","-78.466487","38.043043","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24211","-78.481565","38.030363","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24212","-78.494027","38.033832","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24213","-78.50005","38.014495","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24214","-78.498138","38.034284","2015-10-17","Football","Syracuse","FALSE","TRUE","Larceny - From Motor Vehicle"
"24215","-78.486011","38.034938","2015-10-17","Football","Syracuse","FALSE","TRUE","Misc - Criminal Call"
"24216","-78.481145","38.031382","2015-10-17","Football","Syracuse","FALSE","TRUE","Vandalism"
"24217","-78.486696","38.03578","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24218","-78.488289","38.057712","2015-10-17","Football","Syracuse","FALSE","TRUE","Larceny - All Other"
"24219","-78.487098","38.021191","2015-10-17","Football","Syracuse","FALSE","TRUE","Drug/Narcotics Violation"
"24220","-78.484043","38.041407","2015-10-17","Football","Syracuse","FALSE","TRUE","Drunkeness DIP"
"24221","-78.479577","38.026355","2015-10-17","Football","Syracuse","FALSE","TRUE","Found/Recovered Property"
"24222","-78.465725","38.029103","2015-10-17","Football","Syracuse","FALSE","TRUE","Towed Vehicle"
"24223","-78.498522","38.036216","2015-10-17","Football","Syracuse","FALSE","TRUE","Assist Agency - Backup/Assist"
"24224","-78.497323","38.035783","2015-10-17","Football","Syracuse","FALSE","TRUE","Drug/Narcotics Violation"
"24225","-78.490814","38.031848","2015-10-17","Football","Syracuse","FALSE","TRUE","Misc - Non-Criminal Call"
"24226","-78.500873","38.03573","2015-10-17","Football","Syracuse","FALSE","TRUE","Suspicious Activity"
"24574","-78.489783","38.034035","2015-09-25","Football","Boise State","FALSE","FALSE","Runaway"
"24575","-78.486011","38.034938","2015-09-25","Football","Boise State","FALSE","FALSE","Drug/Narcotics Violation"
"24576","-78.499392","38.036158","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24577","-78.487892","38.030788","2015-09-25","Football","Boise State","FALSE","FALSE","Hit and Run"
"24578","-78.50005","38.014495","2015-09-25","Football","Boise State","FALSE","FALSE","Accident - w/out Injuries"
"24579","-78.49779","38.033404","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24580","-78.490828","38.035398","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24581","-78.485496","38.038169","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24582","-78.47027","38.033091","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24583","-78.49401","38.039136","2015-09-25","Football","Boise State","FALSE","FALSE","Lost/FoundProperty"
"24584","-78.48225","38.065057","2015-09-25","Football","Boise State","FALSE","FALSE","Motor Vehicle Theft"
"24585","-78.507207","38.025308","2015-09-25","Football","Boise State","FALSE","FALSE","Suspicious Activity"
"24586","-78.477549","38.030267","2015-09-25","Football","Boise State","FALSE","FALSE","Animal - Bite"
"24587","-78.477549","38.030267","2015-09-25","Football","Boise State","FALSE","FALSE","Towed Vehicle"
"24588","-78.481793","38.035419","2015-09-25","Football","Boise State","FALSE","FALSE","Larceny - From Motor Vehicle"
"24589","-78.486048","38.028539","2015-09-25","Football","Boise State","FALSE","FALSE","Hit and Run"
"24590","-78.477549","38.030267","2015-09-25","Football","Boise State","FALSE","FALSE","Assault Simple"
"24591","-78.478169","38.032137","2015-09-25","Football","Boise State","FALSE","FALSE","Larceny - All Other"
"24592","-78.467535","38.018617","2015-09-25","Football","Boise State","FALSE","FALSE","Hit and Run"
"24593","-78.499982","38.041804","2015-09-25","Football","Boise State","FALSE","FALSE","Vandalism"
"24594","-78.476646","38.018797","2015-09-25","Football","Boise State","FALSE","FALSE","Suspicious Activity"
"24595","-78.476976","38.031487","2015-09-25","Football","Boise State","FALSE","FALSE","Burglary"
"24596","-78.478351","38.057158","2015-09-25","Football","Boise State","FALSE","FALSE","Found/Recovered Property"
"24597","-78.49149","38.037458","2015-09-25","Football","Boise State","FALSE","FALSE","Assist Citizen - Mental/TDO/ECO"
"24598","-78.480509","38.046483","2015-09-25","Football","Boise State","FALSE","FALSE","Robbery/Conversion"
"24599","-78.487974","38.05877","2015-09-25","Football","Boise State","FALSE","FALSE","Drug/Narcotics Violation"
"24693","-78.467029","38.021085","2015-09-19","Football","William & Mary","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"24694","-78.503011","38.048623","2015-09-19","Football","William & Mary","FALSE","TRUE","Assault Simple"
"24695","-78.477549","38.030267","2015-09-19","Football","William & Mary","FALSE","TRUE","Hit and Run"
"24696","-78.486605","38.027111","2015-09-19","Football","William & Mary","FALSE","TRUE","Assault Simple"
"24697","-78.497519","38.026722","2015-09-19","Football","William & Mary","FALSE","TRUE","Found/Recovered Property"
"24698","-78.48045","38.026588","2015-09-19","Football","William & Mary","FALSE","TRUE","Misc - Criminal Call"
"24699","-78.485534","38.030167","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24700","-78.46845","38.026633","2015-09-19","Football","William & Mary","FALSE","TRUE","Vandalism"
"24701","-78.46845","38.026633","2015-09-19","Football","William & Mary","FALSE","TRUE","Vandalism"
"24702","-78.481848","38.030482","2015-09-19","Football","William & Mary","FALSE","TRUE","Animal - Bite"
"24703","-78.472299","38.019358","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24704","-78.474699","38.024146","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24705","-78.50005","38.014495","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24706","-78.496624","38.062362","2015-09-19","Football","William & Mary","FALSE","TRUE","Fraud-impersonation"
"24707","-78.487242","38.038438","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24708","-78.5002","38.051498","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24709","-78.477549","38.030267","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24710","-78.485528","38.029765","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24711","-78.492224","38.060855","2015-09-19","Football","William & Mary","FALSE","TRUE","Animal Complaint"
"24712","-78.498909","38.034794","2015-09-19","Football","William & Mary","FALSE","TRUE","Towed Vehicle"
"24713","-78.491258","38.022211","2015-09-19","Football","William & Mary","FALSE","TRUE","Assault Aggravated"
"24714","-78.477549","38.030267","2015-09-19","Football","William & Mary","FALSE","TRUE","Traffic Stops"
"24715","-78.48642","38.052849","2015-09-19","Football","William & Mary","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"24716","-78.481442","38.015145","2015-09-19","Football","William & Mary","FALSE","TRUE","Driving Under the Influence"
"24717","-78.497519","38.026722","2015-09-19","Football","William & Mary","FALSE","TRUE","Shots Fired/Illegal Hunting"
"24718","-78.478148","38.031613","2015-09-19","Football","William & Mary","FALSE","TRUE","Vandalism"
"24719","-78.482828","38.030184","2015-09-19","Football","William & Mary","FALSE","TRUE","Assault Simple"
"24720","-78.478169","38.032137","2015-09-19","Football","William & Mary","FALSE","TRUE","Assist Citizen - Mental/TDO/ECO"
"24837","-78.497196","38.040345","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Hit and Run"
"24838","-78.481209","38.024116","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Drug/Narcotics Violation"
"24839","-78.499326","38.034122","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24840","-78.485672","38.022908","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24841","-78.465159","38.042693","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Found/Recovered Property"
"24842","-78.48045","38.026588","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Trespass"
"24843","-78.456341","38.021466","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Hit and Run"
"24844","-78.477549","38.030267","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Misc - Criminal Call"
"24845","-78.482695","38.030748","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24846","-78.463365","38.040425","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24847","-78.480304","38.031121","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Larceny - Of Veh Parts/Access"
"24848","-78.493071","38.059769","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Suspicious Activity"
"24849","-78.490814","38.031848","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24850","-78.477348","38.028772","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Towed Vehicle"
"24851","-78.462374","38.046154","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Fraud-false pretense"
"24852","-78.495376","38.024675","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Larceny - Of Veh Parts/Access"
"24853","-78.481565","38.030363","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Unauthorized Use of Motor Veh"
"24854","-78.459678","38.02304","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Larceny - All Other"
"24855","-78.490814","38.031848","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Motor Vehicle Theft"
"24856","-78.5002","38.051498","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Larceny - Of Veh Parts/Access"
"24857","-78.487892","38.030788","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Animal Complaint"
"24858","-78.497519","38.026722","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Assault Simple"
"24859","-78.477549","38.030267","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Assault Simple"
"24860","-78.455313","38.02387","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Vandalism"
"24861","-78.494993","38.035696","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Vandalism"
"24862","-78.512386","38.027375","2015-09-12","Football","  Notre Dame","FALSE","FALSE","Assault Simple"
